claim_id	row_fingerprint	kind	specs	mysql_fixtures	native_tests	application_runners	ci_tiers
claim-0540	524111a8ab53ea81	mysql	docs/specs/baseline-insert-values-unix-timestamp-arithmetic/specs.md	packages/libmylite/tests/mysql_baseline_insert_values_unix_timestamp_arithmetic_expectations.sh	packages/libmylite/tests/runtime_insert_unix_timestamp_arithmetic_test.c	-	pr-native;nightly-mysql
claim-0541	194d5708b70a46cd	mysql	docs/specs/baseline-utc-date-time-functions/specs.md	packages/libmylite/tests/mysql_baseline_utc_date_time_functions_expectations.sh	packages/libmylite/tests/runtime_utc_date_time_functions_test.c	-	pr-native;nightly-mysql
claim-0542	dbfd48df9cc57738	mysql	docs/specs/baseline-utc-date-time-functions/specs.md	packages/libmylite/tests/mysql_baseline_utc_date_time_functions_expectations.sh	packages/libmylite/tests/runtime_utc_date_time_functions_test.c	-	pr-native;nightly-mysql
claim-0543	dc54330ec2423c5f	mysql	docs/specs/baseline-utc-date-time-functions/specs.md	packages/libmylite/tests/mysql_baseline_utc_date_time_functions_expectations.sh	packages/libmylite/tests/runtime_utc_date_time_functions_test.c	-	pr-native;nightly-mysql
claim-0544	15b0a0647f88d844	mysql	docs/specs/baseline-week-temporal-functions/specs.md	packages/libmylite/tests/mysql_baseline_week_temporal_functions_expectations.sh	packages/libmylite/tests/runtime_week_temporal_functions_test.c	-	pr-native;nightly-mysql
claim-0545	24d1a0ca9e440fcc	mysql	docs/specs/baseline-week-temporal-functions/specs.md	packages/libmylite/tests/mysql_baseline_week_temporal_functions_expectations.sh	packages/libmylite/tests/runtime_week_temporal_functions_test.c	-	pr-native;nightly-mysql
claim-0546	73327d6f18021ab8	mysql	docs/specs/baseline-week-temporal-functions/specs.md	packages/libmylite/tests/mysql_baseline_week_temporal_functions_expectations.sh	packages/libmylite/tests/runtime_week_temporal_functions_test.c	-	pr-native;nightly-mysql
claim-0547	89a0b7ffb615b54d	mysql	docs/specs/baseline-temporal-extract-functions/specs.md	packages/libmylite/tests/mysql_baseline_temporal_extract_functions_expectations.sh	packages/libmylite/tests/runtime_temporal_extract_functions_test.c	-	pr-native;nightly-mysql
claim-0548	33763f30e7aee675	mysql	docs/specs/baseline-week-temporal-functions/specs.md	packages/libmylite/tests/mysql_baseline_week_temporal_functions_expectations.sh	packages/libmylite/tests/runtime_week_temporal_functions_test.c	-	pr-native;nightly-mysql
claim-0549	7ab0b111cd0cc03b	mysql	docs/specs/baseline-core-aggregate-window-functions/specs.md	packages/libmylite/tests/mysql_baseline_core_aggregate_window_functions_expectations.sh	packages/libmylite/tests/runtime_core_aggregate_window_functions_test.c	-	pr-native;nightly-mysql
claim-0550	13a041fc18ab8132	mysql	docs/specs/baseline-bitwise-aggregate-window-functions/specs.md	packages/libmylite/tests/mysql_baseline_bitwise_aggregate_window_functions_expectations.sh	packages/libmylite/tests/runtime_bitwise_aggregate_window_functions_test.c	-	pr-native;nightly-mysql
claim-0551	6af66d5607ab9b78	mysql	docs/specs/baseline-statistical-aggregate-window-functions/specs.md	packages/libmylite/tests/mysql_baseline_statistical_aggregate_window_functions_expectations.sh	packages/libmylite/tests/runtime_statistical_aggregate_window_functions_test.c	-	pr-native;nightly-mysql
claim-0552	a6e4d9375a60f3d8	mysql	docs/specs/baseline-json-aggregate-window-functions/specs.md	packages/libmylite/tests/mysql_baseline_json_aggregate_window_functions_expectations.sh	packages/libmylite/tests/runtime_json_aggregate_window_functions_test.c	-	pr-native;nightly-mysql
claim-0553	c9da145518110488	mysql	docs/specs/baseline-window-rank-navigation-functions/specs.md	packages/libmylite/tests/mysql_baseline_window_rank_navigation_expectations.sh	packages/libmylite/tests/runtime_window_rank_navigation_functions_test.c	-	pr-native;nightly-mysql
claim-0554	097d5a295f6bfafd	mysql	docs/specs/baseline-window-rank-navigation-functions/specs.md	packages/libmylite/tests/mysql_baseline_window_rank_navigation_expectations.sh	packages/libmylite/tests/runtime_window_rank_navigation_functions_test.c	-	pr-native;nightly-mysql
claim-0555	5ec91b2c509104de	mysql	docs/specs/parser-corpus-query-expression-surfaces/specs.md	packages/libmylite/tests/mysql_parser_corpus_query_expression_surfaces_expectations.sh	packages/libmylite/tests/parser_corpus_query_expression_surfaces_test.c	-	pr-native;nightly-mysql
claim-0556	c90a1eb4d41eb015	mysql	docs/specs/baseline-window-rank-navigation-functions/specs.md	packages/libmylite/tests/mysql_baseline_window_rank_navigation_expectations.sh	packages/libmylite/tests/runtime_window_rank_navigation_functions_test.c	-	pr-native;nightly-mysql
claim-0557	03af365b1992473f	mysql	docs/specs/baseline-window-rank-navigation-functions/specs.md	packages/libmylite/tests/mysql_baseline_window_rank_navigation_expectations.sh	packages/libmylite/tests/runtime_window_rank_navigation_functions_test.c	-	pr-native;nightly-mysql
claim-0558	484e6d3e5258a17d	mysql	docs/specs/parser-corpus-query-expression-surfaces/specs.md	packages/libmylite/tests/mysql_parser_corpus_query_expression_surfaces_expectations.sh	packages/libmylite/tests/parser_corpus_query_expression_surfaces_test.c	-	pr-native;nightly-mysql
claim-0559	33eda27a2c062ca4	mysql	docs/specs/baseline-window-rank-navigation-functions/specs.md	packages/libmylite/tests/mysql_baseline_window_rank_navigation_expectations.sh	packages/libmylite/tests/runtime_window_rank_navigation_functions_test.c	-	pr-native;nightly-mysql
claim-0560	1741ccc7861bdbd5	mysql	docs/specs/baseline-window-rank-navigation-functions/specs.md	packages/libmylite/tests/mysql_baseline_window_rank_navigation_expectations.sh	packages/libmylite/tests/runtime_window_rank_navigation_functions_test.c	-	pr-native;nightly-mysql
claim-0561	363d04009df27567	mysql	docs/specs/baseline-window-rank-navigation-functions/specs.md	packages/libmylite/tests/mysql_baseline_window_rank_navigation_expectations.sh	packages/libmylite/tests/runtime_window_rank_navigation_functions_test.c	-	pr-native;nightly-mysql
claim-0562	a0dc64281c5c0757	mysql	docs/specs/baseline-window-rank-navigation-functions/specs.md	packages/libmylite/tests/mysql_baseline_window_rank_navigation_expectations.sh	packages/libmylite/tests/runtime_window_rank_navigation_functions_test.c	-	pr-native;nightly-mysql
claim-0563	4c6dbe24679f7eaa	mysql	docs/specs/baseline-named-window-definitions/specs.md	packages/libmylite/tests/mysql_baseline_named_window_definitions_expectations.sh	packages/libmylite/tests/runtime_named_window_definitions_test.c	-	pr-native;nightly-mysql
claim-0564	b19c0cc4f6124c3b	mysql	docs/specs/baseline-information-schema-predicates/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_predicates_expectations.sh	packages/libmylite/tests/runtime_information_schema_predicates_test.c	-	pr-native;nightly-mysql
claim-0565	9b76ac02c9921688	mysql	docs/specs/baseline-information-schema-role-session-tables/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_role_session_tables_expectations.sh	packages/libmylite/tests/runtime_information_schema_role_session_tables_test.c	-	pr-native;nightly-mysql
claim-0566	1b6bc3ab5cfc869f	mysql	docs/specs/baseline-information-schema-role-session-tables/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_role_session_tables_expectations.sh	packages/libmylite/tests/runtime_information_schema_role_session_tables_test.c	-	pr-native;nightly-mysql
claim-0567	bbc752d20efb6095	mysql	docs/specs/baseline-information-schema-core/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_core_expectations.sh	packages/libmylite/tests/runtime_information_schema_core_test.c	-	pr-native;nightly-mysql
claim-0568	f383439fefa7672c	mysql	docs/specs/baseline-information-schema-core/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_core_expectations.sh	packages/libmylite/tests/runtime_information_schema_core_test.c	-	pr-native;nightly-mysql
claim-0569	6b91fab4958efd18	mysql	docs/specs/baseline-information-schema-core/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_core_expectations.sh	packages/libmylite/tests/runtime_information_schema_core_test.c	-	pr-native;nightly-mysql
claim-0570	4530cf068098d649	mysql	docs/specs/baseline-information-schema-core/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_core_expectations.sh	packages/libmylite/tests/runtime_information_schema_core_test.c	-	pr-native;nightly-mysql
claim-0571	ffd54aebbe5b3c30	mysql	docs/specs/baseline-information-schema-core/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_core_expectations.sh	packages/libmylite/tests/runtime_information_schema_core_test.c	-	pr-native;nightly-mysql
claim-0572	7e8968dfae105c05	mysql	docs/specs/baseline-information-schema-column-statistics/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_column_statistics_expectations.sh	packages/libmylite/tests/runtime_information_schema_column_statistics_test.c	-	pr-native;nightly-mysql
claim-0573	26d053b1ffe91940	mysql	docs/specs/baseline-information-schema-connection-control-failed-login-attempts/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_connection_control_failed_login_attempts_expectations.sh	packages/libmylite/tests/runtime_information_schema_connection_control_failed_login_attempts_test.c	-	pr-native;nightly-mysql
claim-0574	62917384237cc7f1	mysql	docs/specs/baseline-information-schema-core/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_core_expectations.sh	packages/libmylite/tests/runtime_information_schema_core_test.c	-	pr-native;nightly-mysql
claim-0575	9f0c8c76bbce8b7c	mysql	docs/specs/baseline-information-schema-extension-attribute-tables/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_extension_attribute_tables_expectations.sh	packages/libmylite/tests/runtime_information_schema_extension_attribute_tables_test.c	-	pr-native;nightly-mysql
claim-0576	758fbc3390351365	mysql	docs/specs/baseline-information-schema-role-session-tables/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_role_session_tables_expectations.sh	packages/libmylite/tests/runtime_information_schema_role_session_tables_test.c	-	pr-native;nightly-mysql
claim-0577	cc90330b01762e96	mysql	docs/specs/baseline-information-schema-core/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_core_expectations.sh	packages/libmylite/tests/runtime_information_schema_core_test.c	-	pr-native;nightly-mysql
claim-0578	62854d6cb6dd736a	mysql	docs/specs/baseline-information-schema-core/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_core_expectations.sh	packages/libmylite/tests/runtime_information_schema_core_test.c	-	pr-native;nightly-mysql
claim-0579	c337a052592322cf	mysql	docs/specs/baseline-information-schema-files/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_files_expectations.sh	packages/libmylite/tests/runtime_information_schema_files_test.c	-	pr-native;nightly-mysql
claim-0580	f5032507cfdd6dfb	mysql	docs/specs/baseline-information-schema-innodb-buffer-page-tables/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_innodb_buffer_page_tables_expectations.sh	packages/libmylite/tests/runtime_information_schema_innodb_buffer_page_tables_test.c	-	pr-native;nightly-mysql
claim-0581	6aeea5e3a5b817ee	mysql	docs/specs/baseline-information-schema-innodb-buffer-page-tables/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_innodb_buffer_page_tables_expectations.sh	packages/libmylite/tests/runtime_information_schema_innodb_buffer_page_tables_test.c	-	pr-native;nightly-mysql
claim-0582	60a66d09a7821072	mysql	docs/specs/baseline-information-schema-innodb-buffer-pool-stats/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_innodb_buffer_pool_stats_expectations.sh	packages/libmylite/tests/runtime_information_schema_innodb_buffer_pool_stats_test.c	-	pr-native;nightly-mysql
claim-0583	f464915cd8fb1a54	mysql	docs/specs/baseline-information-schema-innodb-cached-indexes/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_innodb_cached_indexes_expectations.sh	packages/libmylite/tests/runtime_information_schema_innodb_cached_indexes_test.c	-	pr-native;nightly-mysql
claim-0584	76d9fc3e2a46392f	mysql	docs/specs/baseline-information-schema-innodb-cmp/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_innodb_cmp_expectations.sh	packages/libmylite/tests/runtime_information_schema_innodb_cmp_test.c	-	pr-native;nightly-mysql
claim-0585	9449791679d99df7	mysql	docs/specs/baseline-information-schema-innodb-cmpmem/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_innodb_cmpmem_expectations.sh	packages/libmylite/tests/runtime_information_schema_innodb_cmpmem_test.c	-	pr-native;nightly-mysql
claim-0586	25abca97eeed5197	mysql	docs/specs/baseline-information-schema-innodb-cmpmem/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_innodb_cmpmem_expectations.sh	packages/libmylite/tests/runtime_information_schema_innodb_cmpmem_test.c	-	pr-native;nightly-mysql
claim-0587	91bf3b13605b2faa	mysql	docs/specs/baseline-information-schema-innodb-cmp-per-index/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_innodb_cmp_per_index_expectations.sh	packages/libmylite/tests/runtime_information_schema_innodb_cmp_per_index_test.c	-	pr-native;nightly-mysql
claim-0588	8aca35b560076554	mysql	docs/specs/baseline-information-schema-innodb-cmp-per-index/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_innodb_cmp_per_index_expectations.sh	packages/libmylite/tests/runtime_information_schema_innodb_cmp_per_index_test.c	-	pr-native;nightly-mysql
claim-0589	ba2bb7e04855493c	mysql	docs/specs/baseline-information-schema-innodb-cmp/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_innodb_cmp_expectations.sh	packages/libmylite/tests/runtime_information_schema_innodb_cmp_test.c	-	pr-native;nightly-mysql
claim-0590	d709112d91602a27	mysql	docs/specs/baseline-information-schema-innodb-columns/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_innodb_columns_expectations.sh	packages/libmylite/tests/runtime_information_schema_innodb_columns_test.c	-	pr-native;nightly-mysql
claim-0591	4faa066355f0a833	mysql	docs/specs/baseline-information-schema-innodb-tablespace-metadata/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_innodb_tablespace_metadata_expectations.sh	packages/libmylite/tests/runtime_information_schema_innodb_tablespace_metadata_test.c	-	pr-native;nightly-mysql
claim-0592	7699fd0c036a1b34	mysql	docs/specs/baseline-information-schema-innodb-foreign/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_innodb_foreign_expectations.sh	packages/libmylite/tests/runtime_information_schema_innodb_foreign_test.c	-	pr-native;nightly-mysql
claim-0593	e00bcebd9284929a	mysql	docs/specs/baseline-information-schema-innodb-foreign/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_innodb_foreign_expectations.sh	packages/libmylite/tests/runtime_information_schema_innodb_foreign_test.c	-	pr-native;nightly-mysql
claim-0594	76c46577c9da2560	mysql	docs/specs/baseline-information-schema-innodb-ft-deleted/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_innodb_ft_deleted_expectations.sh	packages/libmylite/tests/runtime_information_schema_innodb_ft_deleted_test.c	-	pr-native;nightly-mysql
claim-0595	cb1c120668a753c5	mysql	docs/specs/baseline-information-schema-innodb-ft-config/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_innodb_ft_config_expectations.sh	packages/libmylite/tests/runtime_information_schema_innodb_ft_config_test.c	-	pr-native;nightly-mysql
claim-0596	59ef25bba2080750	mysql	docs/specs/baseline-information-schema-innodb-ft-default-stopword/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_innodb_ft_default_stopword_expectations.sh	packages/libmylite/tests/runtime_information_schema_innodb_ft_default_stopword_test.c	-	pr-native;nightly-mysql
claim-0597	27dce854c5cd6e35	mysql	docs/specs/baseline-information-schema-innodb-ft-deleted/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_innodb_ft_deleted_expectations.sh	packages/libmylite/tests/runtime_information_schema_innodb_ft_deleted_test.c	-	pr-native;nightly-mysql
claim-0598	86c8dbf9b045e657	mysql	docs/specs/baseline-information-schema-innodb-ft-index/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_innodb_ft_index_expectations.sh	packages/libmylite/tests/runtime_information_schema_innodb_ft_index_test.c	-	pr-native;nightly-mysql
claim-0599	2aad26fba75fb3af	mysql	docs/specs/baseline-information-schema-innodb-ft-index/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_innodb_ft_index_expectations.sh	packages/libmylite/tests/runtime_information_schema_innodb_ft_index_test.c	-	pr-native;nightly-mysql
claim-0600	7f75bfe1cb1ee6e9	mysql	docs/specs/baseline-information-schema-innodb-indexes/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_innodb_indexes_expectations.sh	packages/libmylite/tests/runtime_information_schema_innodb_indexes_test.c	-	pr-native;nightly-mysql
claim-0601	45f084bd0c76e782	mysql	docs/specs/baseline-information-schema-innodb-indexes/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_innodb_indexes_expectations.sh	packages/libmylite/tests/runtime_information_schema_innodb_indexes_test.c	-	pr-native;nightly-mysql
claim-0602	e4e5447f5e63767a	mysql	docs/specs/baseline-information-schema-innodb-metrics/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_innodb_metrics_expectations.sh	packages/libmylite/tests/runtime_information_schema_innodb_metrics_test.c	-	pr-native;nightly-mysql
claim-0603	abe1956c692e2e88	mysql	docs/specs/baseline-information-schema-innodb-session-temp-tablespaces/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_innodb_session_temp_tablespaces_expectations.sh	packages/libmylite/tests/runtime_information_schema_innodb_session_temp_tablespaces_test.c	-	pr-native;nightly-mysql
claim-0604	ebe74769336d13a3	mysql	docs/specs/baseline-information-schema-innodb-tables/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_innodb_tables_expectations.sh	packages/libmylite/tests/runtime_information_schema_innodb_tables_test.c	-	pr-native;nightly-mysql
claim-0605	a3683474da98ae0f	mysql	docs/specs/baseline-information-schema-innodb-tablespaces/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_innodb_tablespace_metadata_expectations.sh	packages/libmylite/tests/runtime_information_schema_innodb_tablespace_metadata_test.c	-	pr-native;nightly-mysql
claim-0606	47bcd5e52d57a859	mysql	docs/specs/baseline-information-schema-innodb-tablespace-metadata/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_innodb_tablespace_metadata_expectations.sh	packages/libmylite/tests/runtime_information_schema_innodb_tablespace_metadata_test.c	-	pr-native;nightly-mysql
claim-0607	8b77598cb062939c	mysql	docs/specs/baseline-information-schema-innodb-tablestats/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_innodb_tablestats_expectations.sh	packages/libmylite/tests/runtime_information_schema_innodb_tablestats_test.c	-	pr-native;nightly-mysql
claim-0608	25f6d353522c18c7	mysql	docs/specs/baseline-information-schema-innodb-temp-table-info/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_innodb_temp_table_info_expectations.sh	packages/libmylite/tests/runtime_information_schema_innodb_temp_table_info_test.c	-	pr-native;nightly-mysql
claim-0609	989cf30392be0efd	mysql	docs/specs/baseline-information-schema-innodb-trx/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_innodb_trx_expectations.sh	packages/libmylite/tests/runtime_information_schema_innodb_trx_test.c	-	pr-native;nightly-mysql
claim-0610	8819a7c65939fc58	mysql	docs/specs/baseline-information-schema-innodb-virtual/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_innodb_virtual_expectations.sh	packages/libmylite/tests/runtime_information_schema_innodb_virtual_test.c	-	pr-native;nightly-mysql
claim-0611	3404b358d24646fa	mysql	docs/specs/baseline-information-schema-mysql-system-constraints/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_mysql_system_constraints_expectations.sh	packages/libmylite/tests/runtime_information_schema_mysql_system_constraints_test.c	-	pr-native;nightly-mysql
claim-0612	7711962d3016fc42	mysql	docs/specs/baseline-information-schema-core/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_core_expectations.sh	packages/libmylite/tests/runtime_information_schema_core_test.c	-	pr-native;nightly-mysql
claim-0613	c32903011962ba71	mysql	docs/specs/baseline-information-schema-core/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_core_expectations.sh	packages/libmylite/tests/runtime_information_schema_core_test.c	-	pr-native;nightly-mysql
claim-0614	a10c3c2bd46733c4	mysql	docs/specs/baseline-information-schema-conditional-table-absence/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_conditional_table_absence_expectations.sh	packages/libmylite/tests/runtime_information_schema_conditional_table_absence_test.c	-	pr-native;nightly-mysql
claim-0615	e4bf63e5321bb06f	mysql	docs/specs/baseline-information-schema-conditional-table-absence/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_conditional_table_absence_expectations.sh	packages/libmylite/tests/runtime_information_schema_conditional_table_absence_test.c	-	pr-native;nightly-mysql
claim-0616	a5256024ae3f33bd	mysql	docs/specs/baseline-information-schema-conditional-table-absence/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_conditional_table_absence_expectations.sh	packages/libmylite/tests/runtime_information_schema_conditional_table_absence_test.c	-	pr-native;nightly-mysql
claim-0617	659d6ba91818ec65	mysql	docs/specs/baseline-information-schema-optimizer-trace/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_optimizer_trace_expectations.sh	packages/libmylite/tests/runtime_information_schema_optimizer_trace_test.c	-	pr-native;nightly-mysql
claim-0618	918b471d9b1079d4	mysql	docs/specs/baseline-information-schema-core/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_core_expectations.sh	packages/libmylite/tests/runtime_information_schema_core_test.c	-	pr-native;nightly-mysql
claim-0619	3ee72611a658250b	mysql	docs/specs/baseline-information-schema-core/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_core_expectations.sh	packages/libmylite/tests/runtime_information_schema_core_test.c	-	pr-native;nightly-mysql
claim-0620	5bd19ac79ab4e7f0	mysql	docs/specs/baseline-show-plugins-metadata/specs.md	packages/libmylite/tests/mysql_baseline_show_plugins_metadata_expectations.sh	packages/libmylite/tests/runtime_show_plugins_metadata_test.c	-	pr-native;nightly-mysql
claim-0621	5e32727fb5896851	mysql	docs/specs/baseline-information-schema-core/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_core_expectations.sh	packages/libmylite/tests/runtime_information_schema_core_test.c	-	pr-native;nightly-mysql
claim-0622	6c3e1379197671a8	mysql	docs/specs/baseline-information-schema-profiling/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_profiling_expectations.sh	packages/libmylite/tests/runtime_information_schema_profiling_test.c	-	pr-native;nightly-mysql
claim-0623	c3f95df0b95b5504	mysql	docs/specs/baseline-information-schema-resource-groups/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_resource_groups_expectations.sh	packages/libmylite/tests/runtime_information_schema_resource_groups_test.c	-	pr-native;nightly-mysql
claim-0624	a93b3e6b7efa587d	mysql	docs/specs/baseline-information-schema-role-grant-tables/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_role_grant_tables_expectations.sh	packages/libmylite/tests/runtime_information_schema_role_grant_tables_test.c	-	pr-native;nightly-mysql
claim-0625	437c150b11efe908	mysql	docs/specs/baseline-information-schema-role-grant-tables/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_role_grant_tables_expectations.sh	packages/libmylite/tests/runtime_information_schema_role_grant_tables_test.c	-	pr-native;nightly-mysql
claim-0626	fa25d2df0220fea9	mysql	docs/specs/baseline-information-schema-role-grant-tables/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_role_grant_tables_expectations.sh	packages/libmylite/tests/runtime_information_schema_role_grant_tables_test.c	-	pr-native;nightly-mysql
claim-0627	a644e86ed6804d38	mysql	docs/specs/baseline-information-schema-core/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_core_expectations.sh	packages/libmylite/tests/runtime_information_schema_core_test.c	-	pr-native;nightly-mysql
claim-0628	82356015a8307f29	mysql	docs/specs/baseline-builtin-schema-catalog/specs.md	packages/libmylite/tests/mysql_baseline_builtin_schema_catalog_expectations.sh	packages/libmylite/tests/runtime_information_schema_core_test.c	-	pr-native;nightly-mysql
claim-0629	f59438fd7871be63	mysql	docs/specs/parser-corpus-admin-transaction-surfaces/specs.md	packages/libmylite/tests/mysql_parser_corpus_admin_transaction_surfaces_expectations.sh	packages/libmylite/tests/runtime_parser_corpus_admin_transaction_surfaces_test.c	-	pr-native;nightly-mysql
claim-0630	efc96f768c6ab088	mysql	docs/specs/baseline-information-schema-core/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_core_expectations.sh	packages/libmylite/tests/runtime_information_schema_core_test.c	-	pr-native;nightly-mysql
claim-0631	b2cc4046dcb997a7	mysql	docs/specs/baseline-information-schema-st-geometry-columns/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_st_geometry_columns_expectations.sh	packages/libmylite/tests/runtime_information_schema_st_geometry_columns_test.c	-	pr-native;nightly-mysql
claim-0632	4c95ff617e8651fc	mysql	docs/specs/baseline-information-schema-st-spatial-reference-systems/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_st_spatial_reference_systems_expectations.sh	packages/libmylite/tests/runtime_information_schema_st_spatial_reference_systems_test.c	-	pr-native;nightly-mysql
claim-0633	e601917cf06c0d91	mysql	docs/specs/baseline-information-schema-st-units-of-measure/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_st_units_of_measure_expectations.sh	packages/libmylite/tests/runtime_information_schema_st_units_of_measure_test.c	-	pr-native;nightly-mysql
claim-0634	fc2ab67f606bd200	mysql	docs/specs/baseline-information-schema-core/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_core_expectations.sh	packages/libmylite/tests/runtime_information_schema_core_test.c	-	pr-native;nightly-mysql
claim-0635	d050772001e73905	mysql	docs/specs/baseline-information-schema-mysql-system-constraints/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_mysql_system_constraints_expectations.sh	packages/libmylite/tests/runtime_information_schema_mysql_system_constraints_test.c	-	pr-native;nightly-mysql
claim-0636	f6d3e1c3d8bdb8df	mysql	docs/specs/baseline-information-schema-core/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_core_expectations.sh	packages/libmylite/tests/runtime_information_schema_core_test.c	-	pr-native;nightly-mysql
claim-0637	58dcaf4367ba2fa5	mysql	docs/specs/baseline-information-schema-core/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_core_expectations.sh	packages/libmylite/tests/runtime_information_schema_core_test.c	-	pr-native;nightly-mysql
claim-0638	df6a7924f6c85b6a	mysql	docs/specs/baseline-information-schema-extension-attribute-tables/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_extension_attribute_tables_expectations.sh	packages/libmylite/tests/runtime_information_schema_extension_attribute_tables_test.c	-	pr-native;nightly-mysql
claim-0639	8c62387fbe12b695	mysql	docs/specs/baseline-information-schema-tablespaces-extensions/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_tablespaces_extensions_expectations.sh	packages/libmylite/tests/runtime_information_schema_tablespaces_extensions_test.c	-	pr-native;nightly-mysql
claim-0640	16f8c92afe096f55	mysql	docs/specs/baseline-information-schema-core/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_core_expectations.sh	packages/libmylite/tests/runtime_information_schema_core_test.c	-	pr-native;nightly-mysql
claim-0641	e4a88cb1fa2ec0dc	mysql	docs/specs/baseline-information-schema-conditional-table-absence/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_conditional_table_absence_expectations.sh	packages/libmylite/tests/runtime_information_schema_conditional_table_absence_test.c	-	pr-native;nightly-mysql
claim-0642	06bd6d0ea9395f2a	mysql	docs/specs/baseline-information-schema-conditional-table-absence/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_conditional_table_absence_expectations.sh	packages/libmylite/tests/runtime_information_schema_conditional_table_absence_test.c	-	pr-native;nightly-mysql
claim-0643	81678d4a5cec346e	mysql	docs/specs/baseline-information-schema-conditional-table-absence/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_conditional_table_absence_expectations.sh	packages/libmylite/tests/runtime_information_schema_conditional_table_absence_test.c	-	pr-native;nightly-mysql
claim-0644	bf84acc4c45dfc5e	mysql	docs/specs/baseline-information-schema-core/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_core_expectations.sh	packages/libmylite/tests/runtime_information_schema_core_test.c	-	pr-native;nightly-mysql
